accuracy,balanced_accuracy,macro_f1,weighted_f1,precision_attack,recall_attack,minority_recall,fpr,fnr,roc_auc,pr_auc,threshold,tn,fp,fn,tp,dataset,seed,component,split,row_cap,post_determinism_fix,note,train_time_sec
0.9757803821095087,0.6132566078286708,0.6514478623248521,0.9715472513330489,0.9813830594952471,0.9940424310162731,0.9940424310162731,0.7675292153589316,0.005957568983726916,0.9426210737462779,0.9978802900714118,0.01,557,1839,581,96942,CICIoT2023,0,No_ContrastiveLearning,test,100000,True,,15.653786182403564
0.9809316944266496,0.6559621474691117,0.7115848756839035,0.9774360026364516,0.9840264640721894,0.9966597676181889,0.9966597676181889,0.6847354726799653,0.0033402323818111025,0.9829024433146094,0.9993029073979793,0.555,727,1579,326,97272,CICIoT2023,0,No_HardClassMining,val,100000,True,,23.52963638305664
0.9800938760395921,0.6537345212020274,0.7090772919095027,0.9764040712390651,0.9832955603221498,0.9965341509182449,0.9965341509182449,0.6890651085141903,0.003465849081755073,0.9834199999599426,0.9993572931500582,0.555,745,1651,338,97185,CICIoT2023,0,No_HardClassMining,test,100000,True,,23.52963638305664
0.9843649903907752,0.8872049917420606,0.8453312699688618,0.9852045943612284,0.9948982746892585,0.989067398922109,0.989067398922109,0.21465741543798786,0.01093260107789094,0.9912272823577937,0.9997487349177334,0.28,1811,495,1067,96531,CICIoT2023,0,PlainKD_NoHardClassExtras,val,100000,True,,14.449825286865234
0.9837768592559973,0.8829912294821527,0.8441957109400227,0.9845930283407218,0.9944931422089306,0.9888539113850067,0.9888539113850067,0.22287145242070117,0.011146088614993386,0.9915543359601638,0.9997697818222736,0.28,1862,534,1087,96436,CICIoT2023,0,PlainKD_NoHardClassExtras,test,100000,True,,14.449825286865234
0.9460702619825345,0.9417853622857897,0.9415539171120075,0.9460843417147449,0.9584507777429795,0.9571517931609674,0.9571517931609674,0.07358106858938805,0.042848206839032524,0.9908149716801965,0.9949552677347309,0.445,5011,398,411,9181,UNSW-NB15,1,Full_AegisGraphX_backbone,val,100000,True,,
0.9470666666666666,0.9424038863389502,0.9425822472909233,0.947055969101362,0.9581293615248412,0.9591283494943176,0.9591283494943176,0.07432057681641709,0.04087165050568241,0.9918779004142413,0.9955618296987636,0.445,5007,402,392,9199,UNSW-NB15,1,Full_AegisGraphX_backbone,test,100000,True,,
0.947070195320312,0.9456309573316397,0.9429463798016019,0.9472235730361082,0.9658970557085363,0.950792326939116,0.950792326939116,0.05953041227583657,0.04920767306088407,0.9906974768367859,0.9948907940566603,0.51,5087,322,472,9120,UNSW-NB15,1,No_ExpertEnsemble_BestSingleExpert,val,100000,True,XGBoost,
0.9469333333333333,0.945080758080362,0.9427561328413646,0.9470673501309531,0.9648028749603635,0.9517255760608904,0.9517255760608904,0.06156405990016639,0.04827442393910958,0.991724684348593,0.9954795622734459,0.51,5076,333,463,9128,UNSW-NB15,1,No_ExpertEnsemble_BestSingleExpert,test,100000,True,XGBoost,
0.9456702886474235,0.9401826254577403,0.9409820037426548,0.9456203896832053,0.9553803050741932,0.9598623853211009,0.9598623853211009,0.07949713440562026,0.040137614678899085,0.990316640122392,0.9946492471476229,0.46,4979,430,385,9207,UNSW-NB15,1,No_MoERouter_EqualWeight,val,100000,True,,
